,SBBH,JCSJ,VEH_TOTAL,JB_COUNT,JP_COUNT,BLACK_COUNT,AVG_SPEED,MAX_SPEED,MIN_SPEED
1100,HD001038,2015/11/10 9:15:00,95,19.0,91.0,1.0,35.78,88.0,1.0
1101,HD001038,2015/11/10 9:30:00,94,15.0,92.0,0.0,39.7,86.0,1.0
1102,HD001038,2015/11/10 9:45:00,101,19.0,96.0,2.0,39.22,89.0,1.0
1103,HD001038,2015/11/10 20:15:00,4,0.0,4.0,0.0,29.75,59.0,1.0
1104,HD001038,2015/11/10 20:30:00,1,0.0,1.0,0.0,55.0,55.0,55.0
1105,HD001038,2015/11/10 20:45:00,1,1.0,1.0,0.0,4.0,4.0,4.0
1106,HD001038,2015/11/10 21:00:00,5,3.0,5.0,0.0,58.6,63.0,51.0
1107,HD001038,2015/11/9 9:30:00,79,11.0,73.0,1.0,51.49,94.0,1.0
1108,HD001038,2015/11/9 9:45:00,74,9.0,66.0,0.0,50.97,114.0,1.0
1109,HD001038,2015/11/9 10:00:00,69,11.0,62.0,0.0,47.09,83.0,1.0
1110,HD001038,2015/11/9 21:30:00,1,1.0,1.0,0.0,80.0,80.0,80.0
1111,HD001038,2015/11/9 21:45:00,2,1.0,2.0,0.0,36.0,71.0,1.0
1112,HD001038,2015/11/10 10:00:00,100,18.0,94.0,2.0,40.61,84.0,1.0
1113,HD001038,2015/11/10 10:15:00,98,21.0,95.0,0.0,40.19,91.0,1.0
1114,HD001038,2015/11/10 10:30:00,71,10.0,65.0,1.0,39.32,92.0,1.0
1115,HD001038,2015/11/10 21:15:00,5,2.0,4.0,0.0,46.6,65.0,4.0
1116,HD001038,2015/11/10 21:30:00,3,2.0,3.0,0.0,39.0,64.0,2.0
1117,HD001038,2015/11/10 21:45:00,1,0.0,1.0,0.0,76.0,76.0,76.0
1118,HD001038,2015/11/9 10:15:00,91,13.0,83.0,0.0,49.22,90.0,1.0
1119,HD001038,2015/11/9 10:30:00,61,12.0,57.0,0.0,51.67,86.0,1.0
1120,HD001038,2015/11/9 10:45:00,54,10.0,44.0,1.0,45.26,80.0,1.0
1121,HD001038,2015/11/9 22:30:00,2,1.0,2.0,0.0,35.0,67.0,3.0
1122,HD001038,2015/11/10 10:45:00,110,25.0,107.0,2.0,42.75,87.0,1.0
1123,HD001038,2015/11/10 11:00:00,144,31.0,134.0,0.0,34.1,80.0,1.0
1124,HD001038,2015/11/10 11:15:00,176,42.0,166.0,1.0,35.03,86.0,1.0
1125,HD001038,2015/11/10 22:15:00,3,0.0,3.0,0.0,6.33,8.0,5.0
1126,HD001038,2015/11/10 22:30:00,1,0.0,1.0,0.0,5.0,5.0,5.0
1127,HD001038,2015/11/9 11:00:00,69,12.0,60.0,0.0,53.72,92.0,1.0
1128,HD001038,2015/11/9 11:15:00,76,10.0,67.0,0.0,56.12,87.0,1.0
1129,HD001038,2015/11/9 11:30:00,89,12.0,79.0,0.0,50.98,92.0,1.0
1130,HD001038,2015/11/9 23:15:00,1,1.0,1.0,0.0,79.0,79.0,79.0
1131,HD001038,2015/11/9 23:30:00,5,2.0,5.0,0.0,68.4,79.0,57.0
1132,HD001038,2015/11/10 11:30:00,117,33.0,113.0,0.0,35.57,90.0,1.0
1133,HD001038,2015/11/10 11:45:00,128,26.0,118.0,0.0,36.75,90.0,1.0
1134,HD001038,2015/11/10 12:00:00,114,29.0,107.0,1.0,32.11,94.0,1.0
1135,HD001038,2015/11/10 22:45:00,1,0.0,1.0,0.0,3.0,3.0,3.0
1136,HD001038,2015/11/10 23:00:00,3,1.0,3.0,0.0,40.67,67.0,3.0
1137,HD001038,2015/11/9 11:45:00,51,4.0,47.0,1.0,42.1,86.0,1.0
1138,HD001038,2015/11/9 12:00:00,38,7.0,35.0,0.0,50.03,97.0,1.0
1139,HD001038,2015/11/9 23:45:00,2,0.0,1.0,0.0,74.0,89.0,59.0
1140,HD001038,2015/11/10 0:15:00,3,1.0,3.0,0.0,46.67,70.0,3.0
1141,HD001038,2015/11/26 7:30:00,1,1.0,1.0,0.0,63.0,63.0,63.0
1142,HD001038,2015/11/25 8:15:00,1,0.0,1.0,0.0,73.0,73.0,73.0
1143,HD001038,2015/11/26 14:15:00,1,0.0,1.0,0.0,79.0,79.0,79.0
1144,HD001038,2015/11/27 14:30:00,1,1.0,1.0,0.0,67.0,67.0,67.0
1145,HD001038,2015/1/29 12:30:00,307,113.0,297.0,2.0,79.73,112.0,3.0
1146,HD001038,2015/11/5 17:30:00,8,2.0,8.0,0.0,50.63,64.0,35.0
1147,HD001038,2015/1/29 21:15:00,457,174.0,446.0,5.0,72.89,100.0,1.0
1148,HD001038,2015/1/29 23:30:00,357,134.0,348.0,4.0,75.83,105.0,46.0
1149,HD001038,2015/1/30 6:45:00,643,221.0,630.0,7.0,69.82,94.0,15.0
1150,HD001038,2015/1/30 8:15:00,294,53.0,279.0,7.0,80.55,108.0,29.0
1151,HD001038,2015/1/30 11:45:00,457,170.0,445.0,2.0,78.05,104.0,6.0
1152,HD001038,2015/1/17 19:15:00,532,2.0,7.0,0.0,45.96,74.0,2.0
1153,HD001038,2015/1/17 21:00:00,483,1.0,12.0,0.0,46.47,67.0,1.0
1154,HD001038,2015/1/19 18:00:00,603,209.0,591.0,9.0,69.25,100.0,1.0
1155,HD001038,2015/1/19 21:45:00,233,79.0,225.0,1.0,79.58,109.0,18.0
1156,HD001038,2015/11/5 19:45:00,3,0.0,3.0,1.0,42.0,68.0,1.0
1157,HD001038,2015/1/29 8:00:00,340,76.0,330.0,5.0,79.22,116.0,52.0
1158,HD001038,2015/1/29 13:15:00,257,80.0,247.0,2.0,79.2,116.0,4.0
1159,HD001038,2015/11/6 10:45:00,114,22.0,104.0,3.0,41.21,78.0,1.0
1160,HD001038,2015/11/6 16:30:00,4,0.0,4.0,1.0,68.5,76.0,61.0
1161,HD001038,2015/1/29 17:30:00,591,160.0,578.0,11.0,69.67,99.0,46.0
1162,HD001038,2015/11/7 15:15:00,118,19.0,111.0,1.0,37.93,95.0,1.0
1163,HD001038,2015/11/8 7:15:00,166,35.0,153.0,5.0,65.39,102.0,1.0
1164,HD001038,2015/11/8 12:00:00,138,21.0,129.0,1.0,67.41,96.0,1.0
1165,HD001038,2015/1/19 17:45:00,509,133.0,494.0,1.0,70.89,96.0,4.0
1166,HD001038,2015/1/19 22:45:00,414,175.0,404.0,6.0,77.14,116.0,56.0
1167,HD001038,2015/11/9 18:45:00,6,1.0,6.0,1.0,33.5,65.0,2.0
1168,HD001038,2015/11/3 11:30:00,481,143.0,460.0,7.0,69.29,101.0,1.0
