,SBBH,JCSJ,VEH_TOTAL,JB_COUNT,JP_COUNT,BLACK_COUNT,AVG_SPEED,MAX_SPEED,MIN_SPEED
604,HD001039,2015/11/4 3:00:00,14,3.0,10.0,0.0,162.57,171.0,156.0
605,HD001039,2015/11/4 3:15:00,12,2.0,10.0,0.0,160.17,167.0,155.0
606,HD001039,2015/11/4 3:30:00,15,5.0,15.0,2.0,154.67,169.0,105.0
607,HD001039,2015/11/4 3:45:00,11,1.0,10.0,1.0,153.73,171.0,95.0
608,HD001039,2015/11/2 14:00:00,289,47.0,279.0,9.0,127.83,180.0,1.0
609,HD001039,2015/11/2 14:15:00,220,49.0,212.0,9.0,162.74,178.0,36.0
610,HD001039,2015/11/3 2:00:00,28,12.0,28.0,1.0,148.29,171.0,54.0
611,HD001039,2015/11/3 2:15:00,23,11.0,22.0,2.0,142.61,174.0,31.0
612,HD001039,2015/11/3 2:30:00,28,5.0,27.0,5.0,160.11,174.0,109.0
613,HD001039,2015/11/3 15:00:00,118,20.0,113.0,4.0,160.66,172.0,2.0
614,HD001039,2015/11/3 15:15:00,76,14.0,75.0,4.0,158.74,171.0,48.0
615,HD001039,2015/11/3 15:30:00,112,25.0,105.0,2.0,158.75,170.0,69.0
616,HD001039,2015/11/4 4:00:00,10,3.0,10.0,2.0,161.3,167.0,157.0
617,HD001039,2015/11/4 4:15:00,21,5.0,21.0,0.0,157.62,167.0,75.0
618,HD001039,2015/11/4 4:30:00,17,6.0,15.0,0.0,152.12,167.0,82.0
619,HD001039,2015/11/4 4:45:00,28,9.0,25.0,1.0,148.75,169.0,37.0
620,HD001039,2015/11/4 5:00:00,39,16.0,37.0,2.0,147.44,169.0,11.0
621,HD001039,2015/11/2 14:30:00,115,24.0,109.0,5.0,156.77,177.0,66.0
622,HD001039,2015/11/2 14:45:00,121,27.0,112.0,6.0,159.07,174.0,68.0
623,HD001039,2015/11/2 15:00:00,99,19.0,97.0,6.0,161.19,171.0,63.0
624,HD001039,2015/11/3 2:45:00,17,2.0,15.0,1.0,161.76,168.0,156.0
625,HD001039,2015/11/3 3:00:00,9,4.0,7.0,0.0,158.22,165.0,131.0
626,HD001039,2015/11/3 3:15:00,15,3.0,14.0,1.0,161.53,167.0,156.0
627,HD001039,2015/11/6 6:30:00,231,99.0,225.0,5.0,157.06,180.0,26.0
628,HD001039,2015/11/6 6:45:00,195,67.0,188.0,10.0,156.26,179.0,21.0
629,HD001039,2015/11/6 7:00:00,171,52.0,168.0,5.0,156.51,177.0,29.0
630,HD001039,2015/11/6 7:15:00,164,47.0,157.0,6.0,153.13,180.0,10.0
631,HD001039,2015/11/4 18:00:00,190,29.0,179.0,8.0,158.52,175.0,36.0
632,HD001039,2015/11/4 18:15:00,150,19.0,137.0,6.0,159.85,176.0,83.0
633,HD001039,2015/11/4 18:30:00,119,13.0,110.0,2.0,158.55,176.0,26.0
634,HD001039,2015/11/4 18:45:00,97,19.0,93.0,0.0,152.94,175.0,24.0
635,HD001039,2015/11/5 6:45:00,189,78.0,183.0,7.0,157.48,173.0,1.0
636,HD001039,2015/11/5 7:00:00,194,74.0,185.0,6.0,159.33,177.0,6.0
637,HD001039,2015/11/5 7:15:00,186,63.0,175.0,8.0,157.7,176.0,1.0
638,HD001039,2015/11/5 17:45:00,231,28.0,220.0,1.0,153.73,179.0,30.0
639,HD001039,2015/11/5 18:00:00,221,25.0,212.0,8.0,153.75,178.0,5.0
640,HD001039,2015/11/5 18:15:00,183,20.0,177.0,6.0,156.9,174.0,30.0
641,HD001039,2015/11/6 7:30:00,146,48.0,140.0,5.0,152.11,176.0,6.0
642,HD001039,2015/11/6 7:45:00,148,38.0,143.0,6.0,157.25,178.0,24.0
643,HD001039,2015/11/6 8:00:00,92,20.0,92.0,3.0,155.3,177.0,29.0
644,HD001039,2015/11/4 19:00:00,87,10.0,73.0,2.0,153.52,175.0,30.0
645,HD001039,2015/11/4 19:15:00,92,17.0,90.0,1.0,158.21,174.0,38.0
646,HD001039,2015/11/4 19:30:00,160,39.0,148.0,4.0,154.54,177.0,2.0
647,HD001039,2015/11/5 7:30:00,173,59.0,168.0,6.0,158.15,172.0,24.0
648,HD001039,2015/11/5 7:45:00,119,29.0,114.0,6.0,159.73,171.0,62.0
649,HD001039,2015/11/5 8:00:00,91,23.0,86.0,6.0,158.4,169.0,32.0
650,HD001039,2015/11/5 18:30:00,127,18.0,123.0,7.0,153.65,175.0,3.0
651,HD001039,2015/11/5 18:45:00,110,14.0,103.0,5.0,153.74,177.0,8.0
652,HD001039,2015/11/5 19:00:00,90,16.0,86.0,4.0,155.76,171.0,33.0
653,HD001039,2015/11/6 8:15:00,70,17.0,67.0,2.0,154.34,173.0,2.0
654,HD001039,2015/11/6 8:30:00,73,16.0,69.0,2.0,156.12,169.0,53.0
655,HD001039,2015/11/6 8:45:00,68,12.0,63.0,4.0,153.1,176.0,3.0
656,HD001039,2015/11/4 19:45:00,183,54.0,169.0,9.0,157.23,176.0,24.0
657,HD001039,2015/11/4 20:00:00,129,24.0,126.0,7.0,153.38,179.0,31.0
658,HD001039,2015/11/4 20:15:00,127,31.0,122.0,6.0,156.77,176.0,9.0
659,HD001039,2015/11/5 8:15:00,78,14.0,74.0,6.0,156.76,172.0,3.0
660,HD001039,2015/11/5 19:15:00,140,28.0,132.0,3.0,157.79,176.0,33.0
661,HD001039,2015/11/5 19:30:00,135,25.0,128.0,7.0,148.81,168.0,33.0
662,HD001039,2015/11/5 19:45:00,169,30.0,155.0,4.0,157.75,169.0,30.0
663,HD001039,2015/11/6 9:00:00,85,19.0,81.0,6.0,154.09,176.0,30.0
664,HD001039,2015/11/6 9:15:00,86,24.0,83.0,5.0,148.08,175.0,36.0
665,HD001039,2015/11/4 20:30:00,131,28.0,124.0,3.0,151.09,170.0,29.0
666,HD001039,2015/11/4 20:45:00,108,17.0,97.0,1.0,154.62,172.0,4.0
667,HD001039,2015/11/4 21:00:00,91,14.0,86.0,1.0,153.22,176.0,7.0
668,HD001039,2015/11/5 8:45:00,20,2.0,20.0,1.0,90.95,167.0,7.0
669,HD001039,2015/11/5 9:00:00,48,10.0,43.0,0.0,75.96,172.0,5.0
670,HD001039,2015/11/5 9:15:00,320,75.0,306.0,14.0,99.11,173.0,21.0
671,HD001039,2015/11/5 20:00:00,162,33.0,148.0,6.0,154.85,171.0,4.0
672,HD001039,2015/11/5 20:15:00,139,35.0,135.0,6.0,157.38,170.0,23.0
673,HD001039,2015/11/5 20:30:00,126,17.0,118.0,3.0,154.45,173.0,14.0
674,HD001039,2015/11/6 9:45:00,146,34.0,143.0,5.0,154.73,172.0,1.0
675,HD001039,2015/11/6 10:00:00,177,28.0,167.0,7.0,150.6,171.0,1.0
676,HD001039,2015/11/6 10:15:00,112,19.0,107.0,7.0,156.74,173.0,50.0
677,HD001039,2015/11/4 21:15:00,59,6.0,54.0,1.0,152.68,169.0,21.0
678,HD001039,2015/11/4 21:30:00,85,17.0,79.0,2.0,157.88,179.0,74.0
679,HD001039,2015/11/4 21:45:00,48,9.0,46.0,1.0,154.9,175.0,33.0
680,HD001039,2015/11/5 9:30:00,124,23.0,115.0,8.0,159.07,169.0,59.0
681,HD001039,2015/11/5 9:45:00,154,30.0,152.0,9.0,158.7,172.0,28.0
682,HD001039,2015/11/5 20:45:00,103,19.0,97.0,3.0,144.62,170.0,5.0
683,HD001039,2015/11/5 21:00:00,102,23.0,99.0,5.0,150.92,170.0,30.0
684,HD001039,2015/11/5 21:15:00,86,15.0,77.0,4.0,153.92,169.0,31.0
685,HD001039,2015/11/6 11:30:00,77,15.0,72.0,1.0,157.47,168.0,56.0
686,HD001039,2015/11/6 11:45:00,120,33.0,115.0,3.0,158.91,172.0,56.0
687,HD001039,2015/11/4 22:00:00,66,9.0,64.0,3.0,151.3,176.0,36.0
688,HD001039,2015/11/4 22:15:00,47,4.0,42.0,3.0,154.49,168.0,70.0
689,HD001039,2015/11/4 22:30:00,44,8.0,42.0,2.0,142.82,173.0,41.0
690,HD001039,2015/11/5 10:15:00,136,31.0,130.0,5.0,155.44,170.0,1.0
691,HD001039,2015/11/5 10:30:00,127,35.0,120.0,3.0,156.37,174.0,1.0
692,HD001039,2015/11/5 10:45:00,155,45.0,148.0,6.0,159.32,173.0,41.0
693,HD001039,2015/11/5 21:30:00,71,11.0,68.0,4.0,153.01,173.0,36.0
694,HD001039,2015/11/5 21:45:00,44,5.0,38.0,2.0,149.66,173.0,28.0
695,HD001039,2015/11/5 22:00:00,52,9.0,50.0,6.0,145.62,168.0,17.0
696,HD001039,2015/11/6 10:30:00,138,29.0,132.0,11.0,155.09,171.0,1.0
697,HD001039,2015/11/6 10:45:00,136,33.0,130.0,1.0,152.22,173.0,1.0
698,HD001039,2015/11/6 11:00:00,133,29.0,129.0,9.0,154.46,173.0,1.0
699,HD001039,2015/11/4 22:45:00,84,27.0,78.0,4.0,155.51,179.0,63.0
700,HD001039,2015/11/4 23:00:00,98,33.0,91.0,0.0,155.06,179.0,7.0
701,HD001039,2015/11/4 23:15:00,79,24.0,76.0,4.0,149.25,176.0,22.0
702,HD001039,2015/11/5 11:00:00,144,32.0,140.0,4.0,154.05,173.0,48.0
703,HD001039,2015/11/5 11:15:00,171,47.0,162.0,4.0,154.69,173.0,1.0
704,HD001039,2015/11/5 11:30:00,196,65.0,193.0,4.0,156.82,177.0,1.0
705,HD001039,2015/11/5 22:15:00,59,13.0,55.0,6.0,136.32,169.0,1.0
706,HD001039,2015/11/5 22:30:00,61,20.0,58.0,5.0,150.64,170.0,19.0
707,HD001039,2015/11/5 22:45:00,71,17.0,63.0,0.0,146.49,173.0,25.0
708,HD001039,2015/11/4 11:30:00,103,21.0,99.0,4.0,156.11,173.0,6.0
709,HD001039,2015/11/4 11:45:00,73,9.0,71.0,2.0,158.49,178.0,1.0
710,HD001039,2015/11/4 12:00:00,88,15.0,80.0,2.0,161.88,176.0,14.0
711,HD001039,2015/11/4 23:30:00,60,15.0,58.0,2.0,145.98,172.0,34.0
712,HD001039,2015/11/4 23:45:00,51,16.0,45.0,1.0,148.82,171.0,56.0
713,HD001039,2015/11/5,48,13.0,45.0,7.0,140.73,170.0,69.0
714,HD001039,2015/11/5 11:45:00,144,39.0,139.0,2.0,158.66,173.0,22.0
715,HD001039,2015/11/5 12:00:00,153,35.0,148.0,10.0,156.9,173.0,1.0
716,HD001039,2015/11/5 12:15:00,143,29.0,134.0,7.0,158.98,174.0,53.0
717,HD001039,2015/11/5 23:00:00,72,20.0,68.0,2.0,150.78,171.0,11.0
718,HD001039,2015/11/5 23:15:00,114,40.0,111.0,4.0,153.54,172.0,36.0
719,HD001039,2015/11/5 23:30:00,57,17.0,54.0,3.0,142.67,168.0,2.0
720,HD001039,2015/11/5 23:45:00,68,23.0,59.0,1.0,145.44,176.0,28.0
721,HD001039,2015/11/4 12:15:00,87,17.0,80.0,6.0,163.2,174.0,83.0
722,HD001039,2015/11/4 12:30:00,117,26.0,113.0,4.0,161.88,172.0,64.0
723,HD001039,2015/11/4 12:45:00,133,22.0,129.0,6.0,161.92,174.0,33.0
724,HD001039,2015/11/5 0:15:00,41,21.0,39.0,2.0,145.27,167.0,12.0
725,HD001039,2015/11/5 0:30:00,58,18.0,56.0,2.0,146.0,175.0,35.0
726,HD001039,2015/11/5 0:45:00,47,15.0,43.0,3.0,149.34,174.0,27.0
727,HD001039,2015/11/5 12:30:00,131,25.0,127.0,5.0,155.89,175.0,25.0
728,HD001039,2015/11/5 12:45:00,141,18.0,135.0,4.0,154.87,172.0,21.0
729,HD001039,2015/11/5 13:00:00,126,22.0,117.0,6.0,151.79,170.0,1.0
730,HD001039,2015/11/6,70,21.0,68.0,4.0,141.07,169.0,33.0
731,HD001039,2015/11/6 0:15:00,51,13.0,50.0,1.0,156.98,170.0,31.0
732,HD001039,2015/11/6 0:30:00,55,17.0,53.0,5.0,142.13,170.0,9.0
733,HD001039,2015/11/6 0:45:00,46,18.0,45.0,0.0,143.24,172.0,26.0
734,HD001039,2015/11/4 13:00:00,117,30.0,114.0,4.0,159.94,172.0,48.0
735,HD001039,2015/11/4 13:15:00,125,28.0,117.0,3.0,160.31,172.0,9.0
736,HD001039,2015/11/4 13:30:00,86,17.0,81.0,4.0,156.42,169.0,1.0
737,HD001039,2015/11/5 1:00:00,65,15.0,61.0,3.0,150.25,178.0,27.0
738,HD001039,2015/11/5 1:15:00,45,12.0,44.0,1.0,141.71,170.0,28.0
739,HD001039,2015/11/5 1:30:00,38,10.0,36.0,0.0,141.03,169.0,35.0
740,HD001039,2015/11/5 13:15:00,183,35.0,175.0,7.0,150.53,177.0,33.0
741,HD001039,2015/11/5 13:30:00,147,30.0,142.0,3.0,160.67,174.0,65.0
742,HD001039,2015/11/5 13:45:00,134,26.0,131.0,6.0,154.22,171.0,2.0
743,HD001039,2015/11/6 1:00:00,64,18.0,56.0,1.0,141.83,171.0,11.0
744,HD001039,2015/11/6 1:30:00,47,15.0,43.0,4.0,146.53,169.0,5.0
745,HD001039,2015/11/4 13:45:00,82,13.0,80.0,6.0,159.35,171.0,70.0
746,HD001039,2015/11/4 14:00:00,115,25.0,110.0,2.0,157.0,170.0,47.0
747,HD001039,2015/11/4 14:15:00,110,21.0,109.0,5.0,161.37,179.0,126.0
748,HD001039,2015/11/5 1:45:00,34,6.0,31.0,0.0,152.88,168.0,78.0
749,HD001039,2015/11/5 2:00:00,44,23.0,40.0,3.0,153.84,169.0,70.0
750,HD001039,2015/11/5 2:15:00,26,8.0,21.0,3.0,141.73,172.0,19.0
751,HD001039,2015/11/5 14:00:00,196,43.0,186.0,7.0,156.21,175.0,25.0
752,HD001039,2015/11/5 14:15:00,196,42.0,191.0,3.0,157.13,175.0,1.0
753,HD001039,2015/11/5 14:30:00,139,25.0,136.0,8.0,158.9,170.0,60.0
754,HD001039,2015/11/6 1:45:00,33,8.0,29.0,0.0,130.03,169.0,28.0
755,HD001039,2015/11/6 2:00:00,40,8.0,40.0,4.0,144.6,168.0,25.0
756,HD001039,2015/11/6 2:15:00,28,7.0,25.0,0.0,143.54,170.0,30.0
757,HD001039,2015/11/6 2:30:00,34,4.0,33.0,1.0,153.18,170.0,20.0
758,HD001039,2015/11/4 14:30:00,132,29.0,127.0,3.0,156.13,173.0,1.0
759,HD001039,2015/11/4 14:45:00,119,27.0,112.0,5.0,160.2,171.0,74.0
760,HD001039,2015/11/4 15:00:00,114,18.0,109.0,7.0,156.55,171.0,1.0
761,HD001039,2015/11/5 2:30:00,19,5.0,19.0,1.0,158.32,179.0,69.0
762,HD001039,2015/11/5 2:45:00,18,3.0,16.0,1.0,148.33,173.0,34.0
763,HD001039,2015/11/5 3:00:00,17,7.0,16.0,0.0,143.82,166.0,27.0
764,HD001039,2015/11/5 3:15:00,15,5.0,14.0,1.0,162.67,167.0,155.0
765,HD001039,2015/11/5 14:45:00,146,23.0,141.0,7.0,155.47,170.0,34.0
766,HD001039,2015/11/5 15:00:00,153,25.0,145.0,7.0,158.93,177.0,56.0
767,HD001039,2015/11/5 15:15:00,167,38.0,160.0,6.0,157.28,172.0,1.0
768,HD001039,2015/11/6 2:45:00,15,1.0,12.0,0.0,142.6,167.0,7.0
769,HD001039,2015/11/6 3:00:00,13,1.0,12.0,2.0,137.0,172.0,38.0
770,HD001039,2015/11/6 3:15:00,7,0.0,5.0,0.0,142.86,172.0,53.0
771,HD001039,2015/11/6 3:30:00,14,2.0,10.0,1.0,151.93,168.0,2.0
772,HD001039,2015/11/4 15:15:00,109,21.0,106.0,9.0,156.99,169.0,24.0
773,HD001039,2015/11/4 15:30:00,90,13.0,86.0,3.0,155.81,171.0,58.0
774,HD001039,2015/11/4 15:45:00,106,19.0,99.0,3.0,156.67,171.0,58.0
775,HD001039,2015/11/5 3:30:00,9,1.0,9.0,1.0,162.89,166.0,157.0
776,HD001039,2015/11/5 3:45:00,14,4.0,12.0,1.0,148.14,169.0,38.0
777,HD001039,2015/11/5 4:00:00,15,2.0,12.0,1.0,152.47,169.0,48.0
778,HD001039,2015/11/5 15:30:00,135,29.0,133.0,2.0,155.49,171.0,28.0
779,HD001039,2015/11/5 15:45:00,151,27.0,145.0,8.0,155.99,171.0,2.0
780,HD001039,2015/11/5 16:00:00,164,22.0,156.0,8.0,157.55,175.0,35.0
781,HD001039,2015/11/6 3:45:00,13,3.0,12.0,2.0,136.15,165.0,42.0
782,HD001039,2015/11/6 4:00:00,16,4.0,14.0,1.0,135.5,168.0,57.0
783,HD001039,2015/11/6 4:15:00,25,13.0,24.0,0.0,151.96,168.0,36.0
784,HD001039,2015/11/6 4:30:00,35,15.0,35.0,0.0,156.83,169.0,57.0
785,HD001039,2015/11/4 16:00:00,160,20.0,151.0,4.0,158.08,170.0,56.0
786,HD001039,2015/11/4 16:15:00,137,25.0,131.0,4.0,152.58,171.0,1.0
787,HD001039,2015/11/5 4:15:00,22,8.0,19.0,1.0,152.41,170.0,52.0
788,HD001039,2015/11/5 4:30:00,33,7.0,30.0,2.0,148.88,169.0,29.0
789,HD001039,2015/11/5 4:45:00,27,7.0,24.0,3.0,136.63,167.0,1.0
790,HD001039,2015/11/5 5:00:00,37,15.0,37.0,4.0,150.84,173.0,24.0
791,HD001039,2015/11/5 16:15:00,165,25.0,160.0,6.0,158.41,174.0,35.0
792,HD001039,2015/11/5 16:30:00,252,30.0,246.0,8.0,157.59,177.0,1.0
793,HD001039,2015/11/6 4:45:00,38,17.0,36.0,2.0,152.97,170.0,34.0
794,HD001039,2015/11/6 5:15:00,91,39.0,85.0,3.0,156.98,179.0,22.0
795,HD001039,2015/11/6 5:30:00,115,48.0,109.0,4.0,159.91,179.0,54.0
796,HD001039,2015/11/4 16:45:00,209,22.0,198.0,5.0,157.04,175.0,2.0
797,HD001039,2015/11/4 17:00:00,218,22.0,210.0,5.0,160.13,176.0,29.0
798,HD001039,2015/11/4 17:15:00,214,27.0,200.0,5.0,157.26,177.0,23.0
799,HD001039,2015/11/5 5:15:00,71,29.0,68.0,1.0,151.01,169.0,34.0
800,HD001039,2015/11/5 5:30:00,73,24.0,72.0,4.0,154.07,170.0,31.0
801,HD001039,2015/11/5 5:45:00,127,42.0,123.0,9.0,154.5,176.0,3.0
802,HD001039,2015/11/5 17:00:00,279,34.0,268.0,10.0,153.57,179.0,27.0
803,HD001039,2015/11/5 17:15:00,279,42.0,260.0,7.0,152.36,178.0,1.0
804,HD001039,2015/11/5 17:30:00,297,50.0,291.0,13.0,158.12,179.0,17.0
805,HD001039,2015/11/6 6:00:00,213,72.0,207.0,16.0,160.25,179.0,35.0
806,HD001039,2015/11/6 6:15:00,229,73.0,217.0,16.0,157.88,179.0,20.0
807,HD001039,2015/11/4 17:30:00,251,48.0,234.0,8.0,157.82,179.0,33.0
808,HD001039,2015/11/4 17:45:00,214,26.0,199.0,7.0,156.39,176.0,24.0
809,HD001039,2015/11/5 6:00:00,231,91.0,221.0,17.0,156.28,176.0,1.0
810,HD001039,2015/11/5 6:15:00,260,104.0,251.0,13.0,159.63,175.0,39.0
811,HD001039,2015/11/5 6:30:00,210,81.0,203.0,7.0,159.2,176.0,2.0
812,HD001039,2015/11/8 19:15:00,148,42.0,141.0,3.0,154.07,180.0,16.0
813,HD001039,2015/11/8 19:30:00,148,35.0,141.0,6.0,154.61,174.0,14.0
814,HD001039,2015/11/8 19:45:00,143,23.0,139.0,10.0,154.76,179.0,1.0
815,HD001039,2015/11/8 20:00:00,123,21.0,118.0,6.0,159.1,176.0,58.0
816,HD001039,2015/11/8 20:15:00,153,30.0,148.0,3.0,159.18,175.0,35.0
817,HD001039,2015/11/6 18:45:00,191,31.0,182.0,4.0,156.03,179.0,33.0
818,HD001039,2015/11/6 19:00:00,176,13.0,163.0,6.0,155.88,176.0,25.0
819,HD001039,2015/11/6 19:15:00,155,29.0,147.0,9.0,156.61,176.0,37.0
820,HD001039,2015/11/7 9:45:00,96,20.0,86.0,6.0,154.05,171.0,32.0
821,HD001039,2015/11/7 10:00:00,129,26.0,120.0,4.0,154.6,170.0,30.0
822,HD001039,2015/11/7 10:15:00,102,18.0,95.0,5.0,155.29,172.0,2.0
823,HD001039,2015/11/7 10:30:00,72,10.0,66.0,4.0,149.83,172.0,27.0
824,HD001039,2015/11/8 2:00:00,37,16.0,34.0,1.0,157.92,170.0,89.0
825,HD001039,2015/11/8 2:15:00,22,8.0,20.0,1.0,152.18,171.0,31.0
826,HD001039,2015/11/8 2:30:00,43,8.0,39.0,2.0,154.72,170.0,29.0
827,HD001039,2015/11/8 2:45:00,14,3.0,13.0,0.0,155.21,165.0,77.0
828,HD001039,2015/11/8 3:00:00,12,4.0,12.0,1.0,154.58,165.0,82.0
829,HD001039,2015/11/8 20:30:00,149,41.0,143.0,3.0,158.26,172.0,57.0
830,HD001039,2015/11/8 20:45:00,168,42.0,161.0,3.0,153.57,171.0,21.0
831,HD001039,2015/11/8 21:00:00,162,45.0,152.0,5.0,156.2,175.0,1.0
832,HD001039,2015/11/8 21:15:00,121,20.0,111.0,6.0,152.63,170.0,5.0
833,HD001039,2015/11/6 19:30:00,170,30.0,161.0,4.0,153.48,176.0,27.0
834,HD001039,2015/11/6 19:45:00,160,28.0,154.0,8.0,157.57,177.0,35.0
835,HD001039,2015/11/6 20:00:00,143,29.0,138.0,4.0,159.82,176.0,28.0
836,HD001039,2015/11/7 10:45:00,146,21.0,140.0,10.0,155.31,170.0,25.0
837,HD001039,2015/11/7 11:00:00,123,25.0,115.0,3.0,150.21,168.0,34.0
838,HD001039,2015/11/7 11:30:00,88,15.0,82.0,4.0,152.74,170.0,1.0
839,HD001039,2015/11/8 3:15:00,15,4.0,12.0,1.0,156.2,169.0,83.0
840,HD001039,2015/11/8 3:30:00,13,6.0,12.0,2.0,126.15,166.0,10.0
841,HD001039,2015/11/8 3:45:00,14,5.0,14.0,1.0,153.29,167.0,37.0
842,HD001039,2015/11/8 4:00:00,17,6.0,14.0,1.0,162.41,169.0,156.0
843,HD001039,2015/11/8 4:15:00,11,5.0,10.0,0.0,142.09,169.0,27.0
844,HD001039,2015/11/8 21:30:00,71,12.0,66.0,4.0,155.93,173.0,58.0
845,HD001039,2015/11/8 21:45:00,55,10.0,54.0,5.0,149.18,169.0,35.0
846,HD001039,2015/11/8 22:00:00,54,11.0,50.0,2.0,152.5,174.0,66.0
847,HD001039,2015/11/8 22:15:00,59,9.0,54.0,3.0,146.19,175.0,25.0
848,HD001039,2015/11/8 22:30:00,58,6.0,54.0,1.0,150.53,171.0,4.0
849,HD001039,2015/11/6 20:15:00,160,30.0,150.0,6.0,157.94,174.0,32.0
850,HD001039,2015/11/6 20:30:00,175,31.0,168.0,12.0,157.81,177.0,30.0
851,HD001039,2015/11/6 20:45:00,157,27.0,149.0,10.0,157.78,177.0,29.0
852,HD001039,2015/11/7 11:45:00,80,8.0,78.0,3.0,156.56,169.0,64.0
853,HD001039,2015/11/7 12:15:00,75,4.0,71.0,3.0,150.13,169.0,1.0
854,HD001039,2015/11/8 4:30:00,21,4.0,20.0,1.0,153.29,169.0,84.0
855,HD001039,2015/11/8 4:45:00,17,7.0,16.0,1.0,148.71,170.0,37.0
856,HD001039,2015/11/8 5:15:00,50,19.0,47.0,2.0,154.16,170.0,66.0
857,HD001039,2015/11/8 5:30:00,61,21.0,57.0,2.0,154.02,171.0,17.0
858,HD001039,2015/11/8 22:45:00,83,21.0,77.0,4.0,157.12,172.0,67.0
859,HD001039,2015/11/8 23:00:00,51,13.0,48.0,1.0,146.0,171.0,22.0
860,HD001039,2015/11/8 23:15:00,54,14.0,49.0,0.0,148.26,169.0,28.0
861,HD001039,2015/11/8 23:30:00,57,12.0,51.0,3.0,153.47,179.0,59.0
862,HD001039,2015/11/8 23:45:00,80,21.0,76.0,4.0,146.6,171.0,61.0
863,HD001039,2015/11/6 21:00:00,94,15.0,90.0,6.0,155.54,176.0,26.0
864,HD001039,2015/11/6 21:15:00,92,26.0,88.0,5.0,158.49,176.0,31.0
865,HD001039,2015/11/6 21:30:00,98,20.0,95.0,5.0,156.71,177.0,32.0
866,HD001039,2015/11/7 12:45:00,69,5.0,61.0,8.0,149.0,169.0,1.0
867,HD001039,2015/11/7 13:00:00,76,11.0,74.0,7.0,149.57,172.0,34.0
868,HD001039,2015/11/7 13:15:00,97,18.0,94.0,6.0,155.54,169.0,67.0
869,HD001039,2015/11/7 13:30:00,98,15.0,88.0,7.0,152.91,169.0,28.0
870,HD001039,2015/11/8 5:45:00,82,35.0,77.0,9.0,156.41,174.0,42.0
871,HD001039,2015/11/8 6:15:00,88,35.0,81.0,5.0,156.18,173.0,29.0
872,HD001039,2015/11/8 6:30:00,123,46.0,114.0,5.0,151.98,170.0,22.0
873,HD001039,2015/11/9,64,19.0,60.0,2.0,145.47,172.0,23.0
874,HD001039,2015/11/9 0:15:00,53,18.0,49.0,2.0,157.58,169.0,40.0
875,HD001039,2015/11/9 0:30:00,50,18.0,48.0,5.0,152.6,169.0,65.0
876,HD001039,2015/11/9 0:45:00,43,18.0,41.0,3.0,155.77,168.0,75.0
877,HD001039,2015/11/9 1:00:00,48,15.0,46.0,4.0,150.08,171.0,10.0
878,HD001039,2015/11/6 21:45:00,98,14.0,95.0,5.0,153.64,176.0,1.0
879,HD001039,2015/11/6 22:00:00,123,29.0,116.0,8.0,156.72,172.0,33.0
880,HD001039,2015/11/6 22:15:00,75,10.0,67.0,3.0,157.56,180.0,27.0
881,HD001039,2015/11/6 22:30:00,85,19.0,80.0,4.0,149.14,175.0,1.0
882,HD001039,2015/11/7 13:45:00,99,20.0,94.0,5.0,154.66,170.0,1.0
883,HD001039,2015/11/7 14:00:00,110,20.0,95.0,2.0,154.49,170.0,1.0
884,HD001039,2015/11/7 14:15:00,99,21.0,96.0,3.0,151.36,172.0,1.0
885,HD001039,2015/11/8 6:45:00,111,36.0,107.0,1.0,158.77,174.0,71.0
886,HD001039,2015/11/8 7:00:00,99,37.0,92.0,7.0,158.43,172.0,35.0
887,HD001039,2015/11/8 7:15:00,86,21.0,84.0,2.0,151.69,177.0,36.0
888,HD001039,2015/11/9 2:30:00,31,4.0,29.0,1.0,152.77,175.0,38.0
889,HD001039,2015/11/9 2:45:00,20,7.0,18.0,0.0,141.95,166.0,45.0
890,HD001039,2015/11/9 3:00:00,9,0.0,7.0,2.0,142.33,164.0,71.0
891,HD001039,2015/11/9 3:15:00,8,1.0,8.0,1.0,144.25,167.0,82.0
892,HD001039,2015/11/9 3:30:00,13,3.0,11.0,1.0,160.15,176.0,132.0
893,HD001039,2015/11/6 22:45:00,82,17.0,78.0,1.0,155.95,175.0,54.0
894,HD001039,2015/11/6 23:00:00,79,17.0,75.0,5.0,149.71,172.0,19.0
895,HD001039,2015/11/6 23:15:00,53,15.0,52.0,3.0,153.91,175.0,70.0
896,HD001039,2015/11/7 14:30:00,100,12.0,93.0,4.0,151.63,170.0,1.0
897,HD001039,2015/11/7 14:45:00,109,16.0,100.0,3.0,155.5,170.0,2.0
898,HD001039,2015/11/7 15:00:00,112,17.0,105.0,4.0,152.67,169.0,8.0
899,HD001039,2015/11/7 15:15:00,90,12.0,86.0,7.0,151.96,171.0,1.0
900,HD001039,2015/11/8 8:00:00,58,13.0,54.0,3.0,151.6,169.0,30.0
901,HD001039,2015/11/8 8:15:00,62,11.0,55.0,4.0,154.69,170.0,74.0
902,HD001039,2015/11/8 8:30:00,57,10.0,54.0,6.0,152.47,169.0,25.0
903,HD001039,2015/11/8 8:45:00,63,5.0,58.0,2.0,151.16,170.0,2.0
904,HD001039,2015/11/9 1:15:00,27,3.0,25.0,2.0,143.19,167.0,33.0
905,HD001039,2015/11/9 1:30:00,33,11.0,30.0,1.0,148.06,168.0,34.0
906,HD001039,2015/11/9 1:45:00,40,14.0,36.0,2.0,154.4,171.0,38.0
